policyholder_id,make,model,manufacture_year,vehicle_type,vin,registration_number,engine_capacity,fuel_type,seating_capacity,market_value,odometer_reading,has_anti_theft,has_airbags,has_abs,is_modified
ZW-PH-3818231193,Volkswagen,Polo,2015,SEDAN,MY8N2HAD43Z16V5RY,BMU 0498,2010,DIESEL,5,13494.23,188014,True,True,True,False
ZW-PH-3643588268,Mazda,CX-5,2016,HATCHBACK,T4N9BP4RGJ182X7X7,WTQ 8788,1551,PETROL,5,1932.03,225404,False,True,True,True
ZW-PH-3427687045,Nissan,Qashqai,2013,SEDAN,TFY09HHM5XKAVYGHL,AHB 8890,1236,PETROL,5,7305.19,212718,True,True,True,False
ZW-PH-9679104750,Mercedes-Benz,Sprinter,2014,SEDAN,BU6HG80SBVF56MUWR,PHE 5717,2091,PETROL,5,21890.42,283770,False,True,True,False
ZW-PH-3343556782,Ford,Everest,2014,TRUCK,NHHCH3J9PSGTC7NHU,PVN 6321,3174,DIESEL,5,4217.59,239908,False,True,True,False
ZW-PH-3343556782,BMW,X3,2015,SEDAN,98FPFX2G5ZT176NUM,XWB 0439,1836,HYBRID,5,22135.92,166214,False,True,True,False
ZW-PH-5006693682,Isuzu,KB,2010,TRUCK,SDHMAZZ9JGN7UYC0F,APJ 5355,3467,DIESEL,2,10234.86,388191,False,True,True,False
ZW-PH-4270430572,Mitsubishi,Outlander,2013,SUV,6TRBZEYL6E65J0LPK,YLN 2450,2806,DIESEL,7,11020.78,230804,False,True,True,False
ZW-PH-4270430572,Mitsubishi,Pajero,2017,SUV,732W30X9GDEY5D2MJ,XGW 7613,3895,DIESEL,7,7474.38,212586,True,True,True,False
ZW-PH-9207697294,Toyota,Corolla,2012,SEDAN,PKT447J60D6LAJCKF,HIY 2685,1495,PETROL,5,13099.33,257264,True,True,True,True
ZW-PH-1447165681,Mitsubishi,ASX,2017,SUV,KCL93HLCYJRP96AUD,FZQ 5420,2509,PETROL,7,3770.12,161062,True,True,True,False
ZW-PH-1447165681,Isuzu,Trooper,2022,TRUCK,VWRM8NPJDV08UVM60,JZB 4170,2413,DIESEL,5,24079.52,68519,True,True,True,False
ZW-PH-0408969353,Ford,Focus,2018,TRUCK,SYN30EDKS38LW1WS0,ITL 8439,2922,DIESEL,2,15521.61,141497,True,True,True,False
ZW-PH-1015349000,Honda,Fit,2019,SEDAN,5UXW6YZANVEWXF9LR,WHP 4083,2007,PETROL,5,2957.85,165666,False,True,True,False
ZW-PH-1239055486,Ford,EcoSport,2011,TRUCK,6A76UGH5TG7N7FG1S,QLH 2168,4612,DIESEL,2,7365.07,312111,False,True,True,False
ZW-PH-5242568053,Suzuki,Alto,2019,SEDAN,KT2H2V621ZY5JVV4U,IKH 5081,1216,PETROL,5,6620.92,155905,False,True,True,False
ZW-PH-1273722851,Mercedes-Benz,Vito,2008,HATCHBACK,BG1Z8ND3ZLYDZSRUZ,ANS 6525,2480,PETROL,5,6264.8,386268,False,True,True,False
ZW-PH-8703617317,Suzuki,Swift,2022,SEDAN,4MUBLSBZ7JNBWEUV6,BWU 1131,1938,PETROL,5,2637.19,64935,True,True,True,False
ZW-PH-8703617317,Isuzu,D-Max,2016,TRUCK,REUTFRNL4YUR5341T,DWG 9148,4933,DIESEL,5,14433.45,165695,False,True,True,True
ZW-PH-6860642466,Isuzu,D-Max,2014,TRUCK,WTSUK4ZKKDD1J2J45,NAG 8130,4194,PETROL,2,5817.79,261735,False,True,True,False
ZW-PH-1485100326,Mitsubishi,Outlander,2023,SUV,YHUE29V8VTHWXWSRE,VQW 0200,3642,DIESEL,7,5185.57,59969,True,True,True,True
ZW-PH-2151186266,Ford,Ranger,2019,TRUCK,54R80C6WY7PG1AXUK,OCH 5482,2946,PETROL,5,5725.14,161881,True,True,True,True
ZW-PH-3775443750,Mazda,Atenza,2014,SEDAN,TEVSBLW7N7AEUNE25,HLV 6872,1975,DIESEL,5,8005.53,252396,False,True,True,False
ZW-PH-3775443750,Ford,Ranger,2004,TRUCK,W3830SJ37MSZUPH0N,WNG 5713,4014,PETROL,2,8395.31,431965,False,True,True,True
ZW-PH-5242815639,Honda,Civic,2012,HATCHBACK,9ZW4002S3KYMB4XL9,LVG 0588,1717,DIESEL,5,8063.17,267897,False,True,True,False
ZW-PH-7838226069,Honda,Civic,2024,SEDAN,9LUND6ULC868A6EZ2,HXE 6549,2338,DIESEL,5,7728.51,48284,False,True,True,False
ZW-PH-8172248289,Toyota,Fortuner,2017,SUV,JE9BYRNRRP7S2A0KC,VWM 3124,2949,DIESEL,5,17825.09,224826,True,True,True,True
ZW-PH-5350337282,Honda,HR-V,2020,HATCHBACK,CP88A186ALZJ5XX81,HXO 6421,1940,HYBRID,5,11477.17,114258,True,True,True,False
ZW-PH-2020104581,Honda,CR-V,2022,SEDAN,ESV1LMSFZ1VSST2G7,FFF 7048,2141,PETROL,5,21841.41,90948,True,True,True,False
ZW-PH-2020104581,Ford,Fiesta,2015,TRUCK,8EG5N69CL2VTLZDAS,TYN 4789,4037,DIESEL,2,4109.03,225621,True,True,True,False
ZW-PH-0149161636,Ford,Everest,2017,TRUCK,WJMJJKREJC4KU7TJW,BTN 5151,3742,DIESEL,2,7385.38,176043,True,True,True,False
ZW-PH-9319973474,Mitsubishi,ASX,2010,SUV,U2B5AM3C92J1VGB7H,WTG 7752,3943,DIESEL,7,3366.12,351066,False,True,True,False
ZW-PH-1678298869,Ford,Everest,2012,TRUCK,2N7USDFY9Z6DDEY1R,HNT 4243,4130,DIESEL,5,2179.65,323739,False,True,True,False
ZW-PH-1678298869,Volkswagen,Golf,2015,HATCHBACK,DLGT2BWE589Y866MC,COX 4870,1351,PETROL,5,6752.02,273165,False,True,True,False
ZW-PH-6786375734,Volkswagen,Passat,2011,SEDAN,T0AMSFMNZG7W3VWPP,HIA 4284,1364,PETROL,5,4785.21,324976,False,True,True,False
ZW-PH-8867316867,Ford,Ranger,2001,TRUCK,8V2KE6YHCJKH0JLAT,SIT 5150,2471,DIESEL,5,4426.97,440043,False,True,True,False
ZW-PH-7296228698,Volkswagen,Tiguan,2016,HATCHBACK,REGS6ST83HB903RKR,LBP 7374,2277,PETROL,5,11561.18,230556,False,True,True,True
ZW-PH-9246057771,Mazda,Demio,2012,SEDAN,4GTPK2AD1EYVJ4VXA,CAJ 3037,1415,PETROL,5,3868.82,280124,False,True,True,False
ZW-PH-2100862037,Mercedes-Benz,Sprinter,2012,SEDAN,PHPPNU4KL9KYY505H,KTH 6174,1340,DIESEL,5,17153.79,347603,False,True,True,False
ZW-PH-2311364369,Nissan,Qashqai,2011,HATCHBACK,DLL3H6GVGNEALKCTM,JUO 1367,2444,PETROL,5,5932.8,301366,True,True,True,False
ZW-PH-0899720865,Mazda,Atenza,2016,HATCHBACK,8RKHJ2EPEEVV78VT8,UAB 0234,1521,DIESEL,5,3965.93,212646,False,True,True,False
ZW-PH-2003916181,BMW,5 Series,2012,SEDAN,030FJ5D0W32KFFJUC,QGZ 1005,1739,PETROL,5,18475.93,307609,False,True,True,False
ZW-PH-4918311680,Toyota,Vitz,2019,HATCHBACK,GYA867C942MB74L4N,LFM 0495,1626,PETROL,5,17224.79,121744,True,True,True,False
ZW-PH-6639602463,Nissan,Patrol,2015,SUV,9ZYL6R54T97TPLGE3,GCZ 5007,4367,DIESEL,7,7595.17,213098,False,True,True,True
ZW-PH-8045901443,Volkswagen,Tiguan,2017,SEDAN,UK6P9GAUVL49ZAF3V,QXK 7727,2318,PETROL,5,13259.7,176546,False,True,True,False
ZW-PH-3269251010,Honda,Stream,2013,SEDAN,RTZ9FK4J5GY2YGRSK,WLQ 1073,1277,DIESEL,5,3609.57,246109,False,True,True,False
ZW-PH-6830916968,Volkswagen,Tiguan,2017,SEDAN,Z8Z4LFSHMD604A8Y3,JVD 3775,1304,DIESEL,5,15109.31,225944,True,True,True,False
ZW-PH-2240632726,Ford,Ranger,2012,TRUCK,TEVJ46GVY0XEBV8N3,VKA 6765,4230,DIESEL,5,5398.56,329428,True,True,True,False
ZW-PH-4056009438,Toyota,Hilux,2014,TRUCK,CYDSE2D0JLM6DSF77,JJQ 5347,3102,PETROL,5,4196.61,281065,True,True,True,False
