policy_number,policyholder_id,vehicle_vin,policy_type,coverage_level,currency,status,premium_amount,coverage_amount,deductible,start_date,end_date,has_roadside_assistance,has_rental_coverage,has_glass_coverage
POL-276481458811,ZW-PH-8481218271,C9XHW88YFZLAKGV9F,LIABILITY,BASIC,USD,EXPIRED,151.11,5285.26,501.57,2024-06-26,2025-06-26,True,False,False
POL-423928652976,ZW-PH-7221904853,38MF9L37X7UXBR2N9,COLLISION,BASIC,USD,SUSPENDED,876.90,22576.44,1878.36,2025-11-13,2026-11-13,False,False,False
POL-677388344074,ZW-PH-2342736662,26KYTYXKPM3835SU7,COLLISION,BASIC,USD,ACTIVE,283.68,4274.40,427.44,2025-08-13,2026-08-13,True,False,False
POL-012981770818,ZW-PH-3910273532,HC1V685NCYKLSBT68,COMPREHENSIVE,STANDARD,ZWG,CANCELLED,374.55,12498.89,877.42,2024-11-23,2025-11-23,False,False,False
POL-095509372945,ZW-PH-8120341068,69BZBRSBVRZ4JELLD,COMPREHENSIVE,PREMIUM,ZWG,CANCELLED,1041.87,12914.55,683.18,2025-12-05,2026-12-05,True,True,False
POL-546278904157,ZW-PH-8120341068,U5VLJGS4FC28T4216,COMPREHENSIVE,STANDARD,USD,SUSPENDED,355.85,5997.63,418.03,2025-11-28,2026-11-28,False,False,False
POL-564462007243,ZW-PH-3969197286,ERSAM9NNHYJ8C3ZCK,COLLISION,BASIC,USD,EXPIRED,2412.83,67699.27,6343.42,2024-10-20,2025-10-20,False,False,False
POL-626345448623,ZW-PH-7084598878,WY2LRGVM50EESKR9K,COMPREHENSIVE,PREMIUM,USD,ACTIVE,250.50,5619.96,232.10,2025-12-15,2026-12-15,True,True,True
POL-014817146424,ZW-PH-0954360452,VVCFWGFP3L0H24T66,COMPREHENSIVE,STANDARD,USD,ACTIVE,1472.42,18870.15,1232.22,2025-08-29,2026-08-29,True,False,False
POL-394411842637,ZW-PH-5685753819,SCW4ZZJ2ETSGJPFRC,COMPREHENSIVE,STANDARD,USD,CANCELLED,321.91,4488.75,356.86,2024-10-06,2025-10-06,False,False,False
POL-261812124789,ZW-PH-5685753819,C7N6GTYR0LC8FS6PR,LIABILITY,PREMIUM,USD,EXPIRED,217.17,3532.91,190.07,2024-12-28,2025-12-28,True,False,False
POL-077939316976,ZW-PH-7022116240,AA6LYTKNNXW36GEZF,COLLISION,PREMIUM,USD,EXPIRED,869.48,14845.52,820.96,2025-02-13,2026-02-13,True,True,True
POL-803991911051,ZW-PH-7022116240,LZFS262CK08MKR818,COLLISION,STANDARD,USD,ACTIVE,326.56,11612.11,859.30,2025-06-03,2026-06-03,True,False,True
POL-228992753690,ZW-PH-7022116240,FZ75MZCJ5XUNMB79X,THIRD_PARTY,STANDARD,USD,EXPIRED,356.65,5379.59,335.69,2024-07-04,2025-07-04,False,False,False
POL-737104087677,ZW-PH-7289610418,UARDXYFDM4LVVF7HS,COMPREHENSIVE,STANDARD,USD,ACTIVE,853.28,26810.97,2085.89,2026-03-04,2027-03-04,True,True,False
POL-413865904694,ZW-PH-7289610418,E5A5SCN55M7K4L689,COMPREHENSIVE,BASIC,USD,EXPIRED,560.15,18077.60,1746.30,2024-11-17,2025-11-17,False,False,False
POL-099909834825,ZW-PH-8363490707,S797VCUB02WPG3XKJ,COLLISION,PREMIUM,ZWG,EXPIRED,381.06,5961.25,283.16,2024-08-26,2025-08-26,True,False,False
POL-506769134001,ZW-PH-9833095683,8CG1GY608Y7NBW73H,COLLISION,BASIC,USD,ACTIVE,241.23,5829.89,562.00,2026-02-12,2027-02-12,False,False,False
POL-060177131541,ZW-PH-8896888109,FRR3ECAZDUUVK03RV,COMPREHENSIVE,BASIC,ZWG,CANCELLED,258.44,4060.53,349.21,2025-04-07,2026-04-07,False,True,False
POL-570249950955,ZW-PH-4781573572,24Y884M26CD6NNT3F,COMPREHENSIVE,STANDARD,USD,EXPIRED,957.75,18843.77,1415.17,2024-07-14,2025-07-14,True,True,False
POL-839342185859,ZW-PH-1051154484,6PBVFVJ04ZX0UGA45,COLLISION,BASIC,USD,EXPIRED,191.95,7341.24,651.17,2024-05-23,2025-05-23,False,False,True
POL-700400053137,ZW-PH-0324999234,E5VL285FCP141R822,COLLISION,STANDARD,USD,EXPIRED,611.55,10137.26,654.87,2024-06-17,2025-06-17,True,False,False
POL-727198952176,ZW-PH-0324999234,A1XA6TXWU8XPMULKC,COMPREHENSIVE,BASIC,USD,EXPIRED,771.36,29548.26,2898.68,2024-06-10,2025-06-10,False,False,True
POL-918321772792,ZW-PH-2321790532,Y1N3ZJWVFBW7WRLLF,COMPREHENSIVE,BASIC,ZWG,EXPIRED,750.79,16752.47,1459.14,2024-07-23,2025-07-23,True,False,False
POL-093023550367,ZW-PH-9689130488,ET7WG8C7L75Z1WSNY,COMPREHENSIVE,PREMIUM,USD,EXPIRED,441.16,11893.08,650.55,2024-12-31,2025-12-31,True,True,True
POL-012190020662,ZW-PH-2837027219,9FY7E974R1DJWSUX7,COMPREHENSIVE,BASIC,USD,EXPIRED,152.93,4078.91,403.40,2024-09-26,2025-09-26,False,False,True
POL-932361055264,ZW-PH-6344515985,FHKBM92JY3N93UGYY,COMPREHENSIVE,STANDARD,ZWG,ACTIVE,2366.23,27138.26,2016.37,2025-10-26,2026-10-26,False,True,True
POL-859409764213,ZW-PH-4354752565,22K5C6KFB1JT86F8T,COMPREHENSIVE,STANDARD,USD,EXPIRED,396.36,8510.96,564.28,2024-10-25,2025-10-25,False,False,False
POL-273595337689,ZW-PH-0582649135,GTSNKFU5FTG4XAUST,COMPREHENSIVE,STANDARD,USD,EXPIRED,391.78,7600.89,597.43,2025-04-03,2026-04-03,False,True,False
POL-845474962602,ZW-PH-1199844258,V5DPGJYWR85YBDJ7E,THIRD_PARTY,STANDARD,USD,ACTIVE,1969.98,15266.38,923.62,2026-01-19,2027-01-19,False,False,False
POL-315923730768,ZW-PH-8707930320,3FMMX1YM5HJZ9DJKV,COMPREHENSIVE,STANDARD,ZWG,CANCELLED,1322.45,24620.43,1516.62,2025-06-04,2026-06-04,True,False,False
POL-699958030066,ZW-PH-1748871711,CR35RJ62CZGJPAUVE,COMPREHENSIVE,STANDARD,USD,ACTIVE,415.38,15571.38,1138.27,2025-08-18,2026-08-18,False,False,False
POL-305780766366,ZW-PH-3031454715,XS9TNN0DUY70C60G0,THIRD_PARTY,BASIC,USD,SUSPENDED,390.04,7997.74,773.38,2025-05-11,2026-05-11,False,True,False
POL-810548226712,ZW-PH-3031454715,BVN1L0U4TFADDP6WW,THIRD_PARTY,STANDARD,USD,ACTIVE,1963.30,15920.91,1131.98,2025-09-02,2026-09-02,False,False,False
POL-786285726259,ZW-PH-7408471780,9MLM6695SFLJM4KA9,THIRD_PARTY,BASIC,USD,ACTIVE,534.02,14193.09,1356.86,2025-09-08,2026-09-08,True,True,False
POL-776957406942,ZW-PH-6861605886,4ATVXRHWFNBUDKVYU,COLLISION,PREMIUM,USD,EXPIRED,834.61,14395.21,773.02,2024-05-30,2025-05-30,False,True,False
POL-718655984662,ZW-PH-4307158953,8F6DR03NNC5A9TKSY,THIRD_PARTY,BASIC,USD,ACTIVE,788.56,14690.72,1301.60,2026-03-31,2027-03-31,False,False,False
POL-624815885003,ZW-PH-3559927859,2BSZYFGNFV680A2GJ,COMPREHENSIVE,PREMIUM,USD,ACTIVE,299.55,4080.27,217.48,2025-08-07,2026-08-07,False,False,True
POL-525763729962,ZW-PH-9090978169,YH2NXUAYJY4P5V0CP,THIRD_PARTY,STANDARD,USD,ACTIVE,85.34,1084.63,70.39,2025-12-29,2026-12-29,False,False,False
POL-999689122226,ZW-PH-7196686007,ZKG07EWFBA56PKNT4,COMPREHENSIVE,STANDARD,USD,EXPIRED,312.27,7258.74,439.15,2024-12-27,2025-12-27,False,False,True
POL-595241226896,ZW-PH-7196686007,VBKHTHTGXZLYJDHRC,COMPREHENSIVE,STANDARD,ZWG,ACTIVE,251.10,10134.80,810.78,2025-08-16,2026-08-16,False,False,False
POL-533977277084,ZW-PH-0931841882,054T07WWVUBAMKHHN,THIRD_PARTY,BASIC,USD,ACTIVE,858.48,12316.51,1086.32,2026-01-22,2027-01-22,False,False,False
POL-111950739673,ZW-PH-4544297101,BZD0818KNN3YJ08TR,COMPREHENSIVE,STANDARD,USD,CANCELLED,384.80,17676.50,1332.81,2026-01-05,2027-01-05,False,False,False
POL-007428065384,ZW-PH-4029105592,R8HMU2SE6PW5H77V8,COLLISION,PREMIUM,USD,SUSPENDED,705.60,12099.19,724.74,2025-07-02,2026-07-02,True,True,True
POL-464567372412,ZW-PH-7658153835,KMUB00TB68JEJYDTV,COMPREHENSIVE,BASIC,USD,EXPIRED,126.06,5221.95,480.94,2024-06-06,2025-06-06,False,False,False
POL-615201837654,ZW-PH-7594710009,NYVLACD9JZMGKLCXU,COMPREHENSIVE,PREMIUM,USD,SUSPENDED,1781.77,68805.96,2855.45,2025-06-26,2026-06-26,True,False,True
POL-315875397309,ZW-PH-9490647219,4P7BRB80F245N46FU,COMPREHENSIVE,STANDARD,USD,EXPIRED,594.21,9739.74,766.52,2024-05-23,2025-05-23,True,False,False
POL-264641170510,ZW-PH-6831963254,EDZ6CSN4RCSW3H4AD,COMPREHENSIVE,STANDARD,USD,CANCELLED,160.08,4894.82,347.53,2025-01-21,2026-01-21,False,False,True
POL-704770646143,ZW-PH-0332553497,J5BHCKV6FET264LKD,COMPREHENSIVE,STANDARD,USD,EXPIRED,763.89,13963.92,1111.53,2025-03-29,2026-03-29,True,True,False
POL-319238338358,ZW-PH-4687861893,92AXX85KJZCM8865V,COMPREHENSIVE,BASIC,USD,EXPIRED,106.05,2433.56,211.96,2025-02-28,2026-02-28,False,False,False
POL-198469091265,ZW-PH-3536396903,MTM7DA22JJ385A9GV,THIRD_PARTY,STANDARD,USD,EXPIRED,456.30,4877.21,308.73,2024-05-11,2025-05-11,False,False,False
POL-831441159634,ZW-PH-8092292919,8GJGXBXKSGRD8L0EW,COLLISION,PREMIUM,USD,CANCELLED,2146.36,23720.16,1318.84,2026-03-04,2027-03-04,True,True,True
POL-567476075456,ZW-PH-8092292919,RKN1N2DC0BH1PJH76,COLLISION,PREMIUM,USD,EXPIRED,764.46,13078.92,778.20,2024-07-05,2025-07-05,True,False,False
POL-328088188674,ZW-PH-0552155232,2LHRZ81HT63XLZMCY,COMPREHENSIVE,BASIC,USD,EXPIRED,314.25,13648.26,1356.64,2024-08-02,2025-08-02,False,False,False
POL-390188096166,ZW-PH-0552155232,MT05UKTSZAFW4Z3X1,COMPREHENSIVE,PREMIUM,USD,ACTIVE,409.92,13160.45,623.81,2025-05-15,2026-05-15,True,True,True
POL-492614301377,ZW-PH-7460756234,S6WVB9KPKX4R1VCV1,COMPREHENSIVE,STANDARD,ZWG,EXPIRED,467.14,11817.27,809.48,2025-03-04,2026-03-04,True,True,False
POL-565625374883,ZW-PH-4161497882,2Z4CY2F0CC0V9TH6H,LIABILITY,BASIC,USD,ACTIVE,152.87,5112.76,451.46,2025-05-16,2026-05-16,False,False,False
POL-397677063612,ZW-PH-9811870491,P6RF8UZ2WW3AE48LV,THIRD_PARTY,BASIC,USD,CANCELLED,110.66,3853.30,345.26,2025-09-28,2026-09-28,False,True,False
POL-300929827047,ZW-PH-4467385984,17RNGPY79PBFUE1MS,COMPREHENSIVE,PREMIUM,ZWG,EXPIRED,333.95,5373.89,235.38,2025-03-07,2026-03-07,False,False,True
POL-886415464751,ZW-PH-6724803673,E9FLK6YJPY1ZXEPDS,THIRD_PARTY,STANDARD,USD,ACTIVE,851.49,11815.28,900.32,2025-08-20,2026-08-20,True,False,True
POL-467229745804,ZW-PH-5361016410,PNNY2MRYV31WTWBCL,THIRD_PARTY,BASIC,USD,EXPIRED,2746.72,48578.97,4697.59,2024-05-26,2025-05-26,False,False,False
POL-285993966759,ZW-PH-5361016410,C1WS9ZVNB9XPLNCPS,COMPREHENSIVE,STANDARD,USD,EXPIRED,203.96,4665.30,291.58,2024-09-04,2025-09-04,False,True,False
POL-921344191928,ZW-PH-6437343077,FB7CREAJZ512MNRWN,THIRD_PARTY,STANDARD,USD,EXPIRED,658.32,9656.32,643.11,2024-10-09,2025-10-09,False,False,True
POL-731183062649,ZW-PH-0184162843,79PH1ZWBSESZA3CXY,COMPREHENSIVE,STANDARD,USD,CANCELLED,368.39,10251.69,730.95,2024-04-30,2025-04-30,True,False,False
POL-658470688619,ZW-PH-7469754199,VYBBJGC653ANL6VW2,THIRD_PARTY,BASIC,USD,ACTIVE,243.94,5353.55,464.69,2026-03-14,2027-03-14,True,False,False
POL-569659820999,ZW-PH-2070266763,9J44679GV27SU9YWY,COMPREHENSIVE,STANDARD,USD,EXPIRED,667.75,19021.79,1308.70,2025-04-05,2026-04-05,False,True,True
POL-403316844808,ZW-PH-9175068466,4UP05DDRSPHGK96VT,THIRD_PARTY,BASIC,USD,EXPIRED,514.80,6659.26,604.66,2024-05-30,2025-05-30,False,False,False
POL-100074268296,ZW-PH-0000780354,EH5DTN2DK41VJYE31,THIRD_PARTY,STANDARD,ZWG,ACTIVE,360.10,4600.66,358.85,2025-12-05,2026-12-05,True,False,True
POL-751009033265,ZW-PH-0000780354,KGUE2CBT605BSMT68,COMPREHENSIVE,BASIC,USD,SUSPENDED,343.87,7521.51,735.60,2025-06-01,2026-06-01,False,False,False
POL-729225797533,ZW-PH-1677262705,8W05XHXTFR5SS4F7X,COMPREHENSIVE,BASIC,USD,ACTIVE,383.90,10458.50,932.90,2025-12-08,2026-12-08,True,False,False
POL-098567526862,ZW-PH-1677262705,XDGLPPMEUSMHJ32VR,COMPREHENSIVE,PREMIUM,USD,ACTIVE,371.64,12221.54,492.53,2026-01-08,2027-01-08,True,True,True
POL-758379213272,ZW-PH-1677262705,VX59GESMJALMB3X17,COLLISION,PREMIUM,USD,ACTIVE,1407.43,18842.02,861.08,2025-07-27,2026-07-27,False,True,False
POL-174022449550,ZW-PH-9101204267,8EC0L5L3W7724NZ8N,LIABILITY,STANDARD,USD,ACTIVE,682.34,10372.84,666.97,2025-10-29,2026-10-29,False,False,False
POL-939674174275,ZW-PH-4480386407,R1AXBCURXW3ZLYKRN,THIRD_PARTY,BASIC,USD,ACTIVE,216.22,6188.17,520.43,2025-05-23,2026-05-23,False,False,False
POL-137649909598,ZW-PH-6316738313,6XTNADF7X2TAC0E68,COMPREHENSIVE,STANDARD,USD,ACTIVE,1361.43,22973.33,1748.27,2025-08-22,2026-08-22,True,False,False
POL-625254144634,ZW-PH-1593315771,Z63LWW3BA748EJBD0,COLLISION,PREMIUM,ZWG,ACTIVE,312.93,7318.38,412.02,2025-06-18,2026-06-18,True,True,True
POL-242356101783,ZW-PH-4295535527,64T3LFUWWXTBK58WY,THIRD_PARTY,BASIC,USD,ACTIVE,734.15,25307.27,2333.33,2026-02-15,2027-02-15,False,False,False
POL-249043975848,ZW-PH-8844576219,47ZH3DMAP0YZXAKP7,COMPREHENSIVE,BASIC,USD,CANCELLED,239.54,13086.99,1069.21,2025-05-25,2026-05-25,False,True,False
POL-484572968078,ZW-PH-3009846132,KFWC095BTFJ7KPHGS,COLLISION,STANDARD,USD,EXPIRED,675.54,20795.54,1574.22,2024-08-01,2025-08-01,False,False,False
POL-321741358251,ZW-PH-7868322097,P92B0VJXD3KY05RC6,COLLISION,STANDARD,USD,ACTIVE,797.94,10563.61,744.73,2025-09-21,2026-09-21,False,False,False
POL-655997911880,ZW-PH-7299322135,NFX6C56HFN2NRRBRD,LIABILITY,STANDARD,USD,ACTIVE,365.11,7746.30,566.25,2025-08-24,2026-08-24,False,False,False
POL-366818297872,ZW-PH-3365640587,6V44BVA6B305PDXMS,COMPREHENSIVE,BASIC,USD,EXPIRED,265.53,6383.07,525.33,2024-12-18,2025-12-18,False,False,False
POL-681493722212,ZW-PH-0273232277,RWZDR0NH89E4DGHUX,COMPREHENSIVE,STANDARD,USD,CANCELLED,619.80,22857.80,1577.19,2026-03-03,2027-03-03,False,True,True
POL-428002702560,ZW-PH-5136176411,8Z1H6H0APHSCZ58C2,THIRD_PARTY,PREMIUM,USD,ACTIVE,279.42,8455.35,469.27,2025-11-07,2026-11-07,False,True,True
POL-214836253988,ZW-PH-2764617985,1S8GXPL0SYLWU7M1X,THIRD_PARTY,BASIC,USD,SUSPENDED,264.19,4047.19,345.63,2025-11-30,2026-11-30,False,False,False
POL-158249014468,ZW-PH-4056712616,6UP2TVACN582RVGN4,COLLISION,BASIC,ZWG,ACTIVE,126.51,2660.10,222.12,2025-09-24,2026-09-24,False,False,False
POL-005811534346,ZW-PH-8100414692,DAG2TXNS7H11TVUVA,COMPREHENSIVE,STANDARD,USD,ACTIVE,99.71,3508.65,217.54,2025-04-23,2026-04-23,True,True,False
POL-385855773796,ZW-PH-6047699263,4518LN27352MDGGMB,COMPREHENSIVE,BASIC,ZWG,CANCELLED,211.95,6527.85,612.31,2025-04-22,2026-04-22,False,False,False
POL-897998201844,ZW-PH-1454072380,7JWL37A3PB4C93HPE,COMPREHENSIVE,BASIC,USD,ACTIVE,458.52,14239.31,1270.15,2025-08-16,2026-08-16,False,False,False
POL-143867898451,ZW-PH-3459872060,PAA9MSSNFKNDNC97E,COMPREHENSIVE,BASIC,USD,EXPIRED,105.41,3672.26,340.05,2024-06-27,2025-06-27,False,False,False
POL-025734594122,ZW-PH-5644214595,L32KDXMFB5M4LFVHN,COLLISION,PREMIUM,USD,CANCELLED,3300.11,52725.01,3031.69,2025-02-18,2026-02-18,True,True,False
POL-401347638127,ZW-PH-6250620405,LFNBT2M0R7U6MC270,COMPREHENSIVE,PREMIUM,USD,EXPIRED,1006.56,22683.29,1261.19,2024-09-02,2025-09-02,True,True,False
POL-687502338004,ZW-PH-9835053007,T3YHJ32SER7T1V17X,COMPREHENSIVE,BASIC,ZWG,ACTIVE,445.78,9039.53,759.32,2025-09-14,2026-09-14,False,False,False
POL-134860068110,ZW-PH-5803404569,YJKAGFXNWE11EHRJL,THIRD_PARTY,STANDARD,USD,ACTIVE,160.66,2587.92,159.42,2025-10-12,2026-10-12,True,False,False
POL-727340005442,ZW-PH-5803404569,GBPUSD3RMUWS033F4,COLLISION,STANDARD,USD,EXPIRED,708.75,6615.89,466.42,2024-10-10,2025-10-10,True,False,False
POL-370183015407,ZW-PH-1203840145,HUXAKJ6VYDCYEBBZF,COMPREHENSIVE,STANDARD,USD,EXPIRED,270.59,5928.45,374.68,2024-06-17,2025-06-17,True,True,False
POL-257693021700,ZW-PH-1203840145,JBJWUUJ9KE74DDEGG,COMPREHENSIVE,BASIC,ZWG,CANCELLED,631.74,15888.35,1414.06,2024-07-29,2025-07-29,False,False,False
POL-255703712701,ZW-PH-4756201314,F5J3MLNKWW8XYUSFV,THIRD_PARTY,STANDARD,USD,EXPIRED,1242.79,11391.32,845.24,2025-04-04,2026-04-04,True,False,False
POL-556843654375,ZW-PH-3944812367,KYRYUFG34XWA16XJL,THIRD_PARTY,STANDARD,USD,CANCELLED,557.35,7718.28,471.59,2025-07-12,2026-07-12,False,False,False
POL-223799696902,ZW-PH-3944812367,XMX18VT2VR4HK9NM3,COLLISION,STANDARD,ZWG,EXPIRED,391.44,12014.18,848.20,2024-10-09,2025-10-09,False,False,False
POL-851125468508,ZW-PH-5220423431,7B69RFUK9AR1N5ZYB,COMPREHENSIVE,BASIC,USD,EXPIRED,1769.11,49961.42,4741.34,2024-07-21,2025-07-21,False,False,False
POL-624379218666,ZW-PH-4451663900,TMHPA2GKA5GSAHV3M,COMPREHENSIVE,STANDARD,USD,EXPIRED,162.21,6906.51,445.47,2024-11-30,2025-11-30,True,False,False
POL-671768603482,ZW-PH-8459234758,5T002M7RPBYYV5X0W,COMPREHENSIVE,BASIC,ZWG,ACTIVE,156.59,5786.85,469.31,2025-12-20,2026-12-20,False,False,False
POL-670955212909,ZW-PH-0306693041,YJ9WCV10JDRKXA8KX,COMPREHENSIVE,PREMIUM,USD,ACTIVE,709.87,20800.76,1181.48,2025-10-28,2026-10-28,True,True,False
POL-725570492483,ZW-PH-0306693041,9MX3XPUCZRKARULE4,THIRD_PARTY,STANDARD,USD,ACTIVE,153.34,3866.65,266.41,2026-04-03,2027-04-03,True,False,True
POL-758783183929,ZW-PH-5144750977,NSY0TF3WCGM7ZR8SY,COMPREHENSIVE,STANDARD,USD,ACTIVE,425.43,14520.63,946.75,2026-03-06,2027-03-06,True,False,False
POL-758419890422,ZW-PH-5225597583,D4XX1F7544TE5YGCH,LIABILITY,PREMIUM,ZWG,ACTIVE,167.48,3235.20,165.32,2025-06-14,2026-06-14,True,True,False
POL-792973863216,ZW-PH-2239690523,ANZ95CUE65H1M2AJ1,COLLISION,PREMIUM,USD,CANCELLED,2364.35,29214.01,1741.15,2024-08-27,2025-08-27,False,True,False
POL-782195490124,ZW-PH-6430897675,NLLPNAF0DZ5DDR9TK,COMPREHENSIVE,STANDARD,USD,ACTIVE,801.11,24070.43,1696.97,2025-09-21,2026-09-21,False,False,False
POL-362608680154,ZW-PH-3881276327,17ABXNKGWLUAU6D8S,LIABILITY,STANDARD,USD,ACTIVE,475.19,4085.39,267.59,2025-11-10,2026-11-10,True,False,False
POL-515093526819,ZW-PH-9952831007,DS2CRFCHMDSWC72T9,COLLISION,STANDARD,USD,CANCELLED,1111.23,8312.40,616.78,2025-07-22,2026-07-22,True,False,True
POL-621284208829,ZW-PH-4497586547,WCGF0YDKR0V3CU96D,COLLISION,PREMIUM,USD,ACTIVE,199.21,5325.10,267.32,2025-07-03,2026-07-03,True,True,False
POL-538353402839,ZW-PH-4497586547,JXZX39SP0CSALCDBX,LIABILITY,PREMIUM,USD,CANCELLED,399.41,3579.15,167.86,2024-04-27,2025-04-27,False,False,False
POL-480154349616,ZW-PH-3750148612,3PGKBRJ6HG2GC9VJU,LIABILITY,STANDARD,USD,SUSPENDED,127.43,2008.19,122.70,2026-03-17,2027-03-17,False,False,False
POL-031542339214,ZW-PH-3821497362,69V6Z41YK0LA3D16W,THIRD_PARTY,STANDARD,ZWG,CANCELLED,503.21,12457.12,903.14,2024-10-18,2025-10-18,True,False,True
POL-442959621900,ZW-PH-3818231193,MY8N2HAD43Z16V5RY,COMPREHENSIVE,PREMIUM,USD,EXPIRED,1180.94,20241.35,1062.67,2024-05-16,2025-05-16,False,True,False
POL-447305865197,ZW-PH-3643588268,T4N9BP4RGJ182X7X7,THIRD_PARTY,BASIC,ZWG,ACTIVE,111.43,1932.03,168.09,2025-08-14,2026-08-14,False,False,False
POL-022350253755,ZW-PH-3427687045,TFY09HHM5XKAVYGHL,COLLISION,BASIC,ZWG,CANCELLED,217.58,8766.23,836.30,2024-08-17,2025-08-17,False,False,False
POL-745865753649,ZW-PH-9679104750,BU6HG80SBVF56MUWR,COMPREHENSIVE,STANDARD,USD,ACTIVE,1872.46,32835.63,2068.64,2025-07-17,2026-07-17,False,False,False
POL-191138899131,ZW-PH-3343556782,NHHCH3J9PSGTC7NHU,COMPREHENSIVE,PREMIUM,USD,ACTIVE,416.10,6326.39,311.89,2025-08-02,2026-08-02,True,True,True
POL-807525672448,ZW-PH-3343556782,98FPFX2G5ZT176NUM,COLLISION,STANDARD,ZWG,ACTIVE,831.70,26563.10,1673.48,2026-02-23,2027-02-23,True,False,False
POL-093930342649,ZW-PH-5006693682,SDHMAZZ9JGN7UYC0F,LIABILITY,STANDARD,USD,EXPIRED,610.30,10234.86,662.20,2025-03-21,2026-03-21,True,False,True
POL-456709166897,ZW-PH-4270430572,6TRBZEYL6E65J0LPK,THIRD_PARTY,BASIC,USD,EXPIRED,610.37,11020.78,1084.44,2024-05-17,2025-05-17,True,False,False
POL-429533485247,ZW-PH-4270430572,732W30X9GDEY5D2MJ,COLLISION,PREMIUM,ZWG,ACTIVE,635.22,8969.26,529.19,2025-06-18,2026-06-18,False,False,False
POL-401434710205,ZW-PH-9207697294,PKT447J60D6LAJCKF,COLLISION,PREMIUM,USD,ACTIVE,1830.66,15719.20,870.84,2025-10-07,2026-10-07,True,True,False
POL-597789379159,ZW-PH-1447165681,KCL93HLCYJRP96AUD,COMPREHENSIVE,STANDARD,USD,EXPIRED,168.12,5655.18,386.81,2024-06-06,2025-06-06,True,False,False
POL-601527753425,ZW-PH-1447165681,VWRM8NPJDV08UVM60,COLLISION,PREMIUM,USD,ACTIVE,964.79,28895.42,1280.07,2026-01-29,2027-01-29,True,True,True
POL-190636115128,ZW-PH-0408969353,SYN30EDKS38LW1WS0,THIRD_PARTY,STANDARD,ZWG,CANCELLED,1050.89,15521.61,1030.63,2024-07-30,2025-07-30,True,False,False
POL-717676117113,ZW-PH-1015349000,5UXW6YZANVEWXF9LR,THIRD_PARTY,STANDARD,USD,ACTIVE,159.07,2957.85,230.71,2025-09-08,2026-09-08,True,False,False
POL-493928371494,ZW-PH-1239055486,6A76UGH5TG7N7FG1S,COMPREHENSIVE,PREMIUM,USD,EXPIRED,1047.21,11047.61,531.39,2024-09-06,2025-09-06,False,True,True
POL-788070693750,ZW-PH-5242568053,KT2H2V621ZY5JVV4U,THIRD_PARTY,BASIC,USD,ACTIVE,363.32,6620.92,606.48,2025-11-04,2026-11-04,False,False,False
POL-196139116378,ZW-PH-1273722851,BG1Z8ND3ZLYDZSRUZ,COMPREHENSIVE,STANDARD,USD,EXPIRED,440.47,9397.20,662.50,2024-07-19,2025-07-19,False,True,False
POL-282248602727,ZW-PH-8703617317,4MUBLSBZ7JNBWEUV6,COMPREHENSIVE,STANDARD,USD,ACTIVE,354.34,3955.79,257.92,2025-06-10,2026-06-10,False,True,False
POL-472134353572,ZW-PH-8703617317,REUTFRNL4YUR5341T,COMPREHENSIVE,STANDARD,USD,CANCELLED,1953.68,21650.18,1684.38,2024-10-23,2025-10-23,False,False,False
POL-653287849231,ZW-PH-6860642466,WTSUK4ZKKDD1J2J45,THIRD_PARTY,BASIC,ZWG,EXPIRED,271.29,5817.79,475.90,2024-10-04,2025-10-04,False,False,False
POL-912777198317,ZW-PH-1485100326,YHUE29V8VTHWXWSRE,LIABILITY,BASIC,USD,CANCELLED,343.52,5185.57,429.37,2024-08-13,2025-08-13,False,False,False
POL-357901171173,ZW-PH-2151186266,54R80C6WY7PG1AXUK,COMPREHENSIVE,STANDARD,USD,EXPIRED,350.52,8587.71,604.57,2024-05-28,2025-05-28,False,True,False
POL-335274372027,ZW-PH-3775443750,TEVSBLW7N7AEUNE25,COMPREHENSIVE,PREMIUM,USD,CANCELLED,1107.38,12008.30,506.75,2025-04-10,2026-04-10,True,True,False
POL-799170360629,ZW-PH-3775443750,W3830SJ37MSZUPH0N,COLLISION,STANDARD,USD,ACTIVE,730.54,10074.37,645.77,2026-04-03,2027-04-03,False,False,False
POL-492828216452,ZW-PH-5242815639,9ZW4002S3KYMB4XL9,LIABILITY,STANDARD,USD,CANCELLED,879.84,8063.17,507.98,2024-04-25,2025-04-25,False,True,True
POL-741825659868,ZW-PH-7838226069,9LUND6ULC868A6EZ2,COMPREHENSIVE,BASIC,USD,ACTIVE,333.66,11592.77,940.17,2025-10-18,2026-10-18,False,False,False
POL-721226140327,ZW-PH-8172248289,JE9BYRNRRP7S2A0KC,COMPREHENSIVE,STANDARD,USD,ACTIVE,984.85,26737.64,1839.55,2026-02-28,2027-02-28,False,False,False
POL-811234736149,ZW-PH-5350337282,CP88A186ALZJ5XX81,THIRD_PARTY,STANDARD,USD,ACTIVE,770.78,11477.17,813.73,2026-02-10,2027-02-10,False,False,True
POL-039573987982,ZW-PH-2020104581,ESV1LMSFZ1VSST2G7,COMPREHENSIVE,STANDARD,USD,EXPIRED,884.66,32762.12,2594.76,2024-06-22,2025-06-22,True,False,False
